experiencia,episodio,passos,recompensa_total,recompensa_descontada,sucesso
Labirinto_Treino,10873,7,94.00,48.458510,1
Labirinto_Treino,10874,9,92.00,37.351393,1
Labirinto_Treino,10875,32,69.00,-5.803275,1
Labirinto_Treino,10876,27,74.00,-2.892810,1
Labirinto_Treino,10877,12,85.00,22.605978,1
Labirinto_Treino,10878,24,77.00,-0.250768,1
Labirinto_Treino,10879,25,76.00,-1.225691,1
Labirinto_Treino,10880,23,78.00,0.832480,1
Labirinto_Treino,10881,3,98.00,79.100000,1
Labirinto_Treino,10882,9,92.00,37.351393,1
Labirinto_Treino,10883,30,71.00,-4.818858,1
Labirinto_Treino,10884,10,91.00,32.616254,1
Labirinto_Treino,10885,29,72.00,-4.243176,1
Labirinto_Treino,10886,27,70.00,-6.892810,1
Labirinto_Treino,10887,38,63.00,-7.769688,1
Labirinto_Treino,10888,18,83.00,8.344900,1
Labirinto_Treino,10889,25,76.00,-1.225691,1
Labirinto_Treino,10890,14,87.00,17.960524,1
Labirinto_Treino,10891,14,87.00,17.960524,1
Labirinto_Treino,10892,24,77.00,-0.250768,1
Labirinto_Treino,10893,1,100.00,100.000000,1
Labirinto_Treino,10894,1,100.00,100.000000,1
Labirinto_Treino,10895,7,94.00,48.458510,1
Labirinto_Treino,10896,30,67.00,-8.058858,1
Labirinto_Treino,10897,54,43.00,-13.186719,1
Labirinto_Treino,10898,73,16.00,-11.016445,1
Labirinto_Treino,10899,27,74.00,-2.892810,1
Labirinto_Treino,10900,53,48.00,-9.540799,1
Labirinto_Treino,10901,28,73.00,-3.603529,1
Labirinto_Treino,10902,24,77.00,-0.250768,1
Labirinto_Treino,10903,22,79.00,2.036089,1
Labirinto_Treino,10904,26,75.00,-2.103122,1
Labirinto_Treino,10905,7,94.00,48.458510,1
Labirinto_Treino,10906,25,76.00,-1.225691,1
Labirinto_Treino,10907,5,96.00,62.171000,1
Labirinto_Treino,10908,60,37.00,-10.910084,1
Labirinto_Treino,10909,8,93.00,42.612659,1
Labirinto_Treino,10910,36,61.00,-8.796211,1
Labirinto_Treino,10911,34,63.00,-7.515725,1
Labirinto_Treino,10912,44,41.00,-16.933276,1
Labirinto_Treino,10913,42,59.00,-8.536693,1
Labirinto_Treino,10914,25,76.00,-1.225691,1
Labirinto_Treino,10915,32,69.00,-5.803275,1
Labirinto_Treino,10916,13,80.00,16.601567,1
Labirinto_Treino,10917,64,21.00,-14.265737,1
Labirinto_Treino,10918,39,62.00,-7.992720,1
Labirinto_Treino,10919,5,96.00,62.171000,1
Labirinto_Treino,10920,40,61.00,-8.193448,1
Labirinto_Treino,10921,32,65.00,-8.165235,1
Labirinto_Treino,10922,31,70.00,-5.336973,1
Labirinto_Treino,10923,15,86.00,15.164472,1
Labirinto_Treino,10924,15,86.00,15.164472,1
Labirinto_Treino,10925,29,72.00,-4.243176,1
Labirinto_Treino,10926,10,91.00,32.616254,1
Labirinto_Treino,10927,32,69.00,-5.803275,1
Labirinto_Treino,10928,31,70.00,-5.336973,1
Labirinto_Treino,10929,13,88.00,21.067249,1
Labirinto_Treino,10930,38,59.00,-8.124206,1
Labirinto_Treino,10931,29,72.00,-4.243176,1
Labirinto_Treino,10932,40,57.00,-9.017012,1
Labirinto_Treino,10933,5,96.00,62.171000,1
Labirinto_Treino,10934,1,100.00,100.000000,1
Labirinto_Treino,10935,2,99.00,89.000000,1
Labirinto_Treino,10936,22,79.00,2.036089,1
Labirinto_Treino,10937,30,67.00,-7.180818,1
Labirinto_Treino,10938,10,91.00,32.616254,1
Labirinto_Treino,10939,3,98.00,79.100000,1
Labirinto_Treino,10940,48,53.00,-9.222338,1
Labirinto_Treino,10941,26,75.00,-2.103122,1
Labirinto_Treino,10942,5,96.00,62.171000,1
Labirinto_Treino,10943,61,32.00,-13.913580,1
Labirinto_Treino,10944,14,87.00,17.960524,1
Labirinto_Treino,10945,5,96.00,62.171000,1
Labirinto_Treino,10946,11,90.00,28.354628,1
Labirinto_Treino,10947,15,86.00,15.164472,1
Labirinto_Treino,10948,6,95.00,54.953900,1
Labirinto_Treino,10949,7,94.00,48.458510,1
Labirinto_Treino,10950,10,91.00,32.616254,1
Labirinto_Treino,10951,14,87.00,17.960524,1
Labirinto_Treino,10952,25,72.00,-2.775373,1
Labirinto_Treino,10953,14,87.00,17.960524,1
Labirinto_Treino,10954,21,80.00,3.373432,1
Labirinto_Treino,10955,28,65.00,-7.973247,1
Labirinto_Treino,10956,70,19.00,-10.960452,1
Labirinto_Treino,10957,36,61.00,-10.486529,1
Labirinto_Treino,10958,37,64.00,-7.521876,1
Labirinto_Treino,10959,3,98.00,79.100000,1
Labirinto_Treino,10960,16,85.00,12.648025,1
Labirinto_Treino,10961,6,95.00,54.953900,1
Labirinto_Treino,10962,6,95.00,54.953900,1
Labirinto_Treino,10963,22,79.00,2.036089,1
Labirinto_Treino,10964,37,64.00,-7.521876,1
Labirinto_Treino,10965,8,93.00,42.612659,1
Labirinto_Treino,10966,6,95.00,54.953900,1
Labirinto_Treino,10967,6,95.00,54.953900,1
Labirinto_Treino,10968,5,96.00,62.171000,1
Labirinto_Treino,10969,27,74.00,-2.892810,1
Labirinto_Treino,10970,8,93.00,42.612659,1
Labirinto_Treino,10971,26,75.00,-2.103122,1
Labirinto_Treino,10972,13,88.00,21.067249,1
Labirinto_Treino,10973,9,92.00,37.351393,1
Labirinto_Treino,10974,16,85.00,12.648025,1
Labirinto_Treino,10975,23,78.00,0.832480,1
Labirinto_Treino,10976,15,86.00,15.164472,1
Labirinto_Treino,10977,22,79.00,2.036089,1
Labirinto_Treino,10978,24,77.00,-0.250768,1
Labirinto_Treino,10979,11,90.00,28.354628,1
Labirinto_Treino,10980,41,60.00,-8.374103,1
Labirinto_Treino,10981,26,75.00,-2.103122,1
Labirinto_Treino,10982,1,100.00,100.000000,1
Labirinto_Treino,10983,19,82.00,6.510410,1
Labirinto_Treino,10984,26,71.00,-5.019122,1
Labirinto_Treino,10985,30,67.00,-5.106018,1
Labirinto_Treino,10986,17,84.00,10.383222,1
Labirinto_Treino,10987,1,100.00,100.000000,1
Labirinto_Treino,10988,7,94.00,48.458510,1
Labirinto_Treino,10989,59,42.00,-9.755962,1
Labirinto_Treino,10990,15,86.00,15.164472,1
Labirinto_Treino,10991,22,79.00,2.036089,1
Labirinto_Treino,10992,52,45.00,-9.542987,1
Labirinto_Treino,10993,2,99.00,89.000000,1
Labirinto_Treino,10994,3,98.00,79.100000,1
Labirinto_Treino,10995,6,95.00,54.953900,1
Labirinto_Treino,10996,11,90.00,28.354628,1
Labirinto_Treino,10997,23,78.00,0.832480,1
Labirinto_Treino,10998,26,71.00,-5.019122,1
Labirinto_Treino,10999,32,69.00,-5.803275,1
Labirinto_Treino,11000,27,74.00,-2.892810,1
Labirinto_Treino,11001,34,67.00,-6.600653,1
Labirinto_Treino,11002,29,72.00,-4.243176,1
Labirinto_Treino,11003,40,61.00,-8.193448,1
Labirinto_Treino,11004,38,59.00,-8.899407,1
Labirinto_Treino,11005,3,98.00,79.100000,1
Labirinto_Treino,11006,7,94.00,48.458510,1
Labirinto_Treino,11007,14,87.00,17.960524,1
Labirinto_Treino,11008,13,88.00,21.067249,1
Labirinto_Treino,11009,37,56.00,-10.638459,1
Labirinto_Treino,11010,28,73.00,-3.603529,1
Labirinto_Treino,11011,13,88.00,21.067249,1
Labirinto_Treino,11012,15,86.00,15.164472,1
Labirinto_Treino,11013,25,76.00,-1.225691,1
Labirinto_Treino,11014,30,67.00,-7.180818,1
Labirinto_Treino,11015,7,94.00,48.458510,1
Labirinto_Treino,11016,72,9.00,-14.054717,1
Labirinto_Treino,11017,11,90.00,28.354628,1
Labirinto_Treino,11018,37,64.00,-7.521876,1
Labirinto_Treino,11019,8,93.00,42.612659,1
Labirinto_Treino,11020,10,91.00,32.616254,1
Labirinto_Treino,11021,8,93.00,42.612659,1
Labirinto_Treino,11022,2,99.00,89.000000,1
Labirinto_Treino,11023,35,66.00,-6.940588,1
Labirinto_Treino,11024,1,100.00,100.000000,1
Labirinto_Treino,11025,5,96.00,62.171000,1
Labirinto_Treino,11026,25,76.00,-1.225691,1
Labirinto_Treino,11027,1,100.00,100.000000,1
Labirinto_Treino,11028,13,88.00,21.067249,1
Labirinto_Treino,11029,16,85.00,12.648025,1
Labirinto_Treino,11030,9,92.00,37.351393,1
Labirinto_Treino,11031,29,72.00,-4.243176,1
Labirinto_Treino,11032,8,93.00,42.612659,1
Labirinto_Treino,11033,32,69.00,-5.803275,1
Labirinto_Treino,11034,15,86.00,15.164472,1
Labirinto_Treino,11035,21,80.00,3.373432,1
Labirinto_Treino,11036,26,75.00,-2.103122,1
Labirinto_Treino,11037,23,78.00,0.832480,1
Labirinto_Treino,11038,5,96.00,62.171000,1
Labirinto_Treino,11039,27,74.00,-2.892810,1
Labirinto_Treino,11040,6,95.00,54.953900,1
Labirinto_Treino,11041,16,85.00,12.648025,1
Labirinto_Treino,11042,36,61.00,-9.608489,1
Labirinto_Treino,11043,17,84.00,10.383222,1
Labirinto_Treino,11044,39,62.00,-7.992720,1
Labirinto_Treino,11045,62,35.00,-10.259772,1
Labirinto_Treino,11046,14,87.00,17.960524,1
Labirinto_Treino,11047,36,61.00,-10.846529,1
Labirinto_Treino,11048,27,70.00,-3.179969,1
Labirinto_Treino,11049,32,69.00,-5.803275,1
Labirinto_Treino,11050,17,80.00,7.467222,1
Labirinto_Treino,11051,27,74.00,-2.892810,1
Labirinto_Treino,11052,17,80.00,8.988508,1
Labirinto_Treino,11053,39,58.00,-10.354680,1
Labirinto_Treino,11054,8,93.00,42.612659,1
Labirinto_Treino,11055,32,65.00,-9.803275,1
Labirinto_Treino,11056,77,-4.00,-16.186831,1
Labirinto_Treino,11057,7,94.00,48.458510,1
Labirinto_Treino,11058,14,87.00,17.960524,1
Labirinto_Treino,11059,10,91.00,32.616254,1
Labirinto_Treino,11060,13,88.00,21.067249,1
Labirinto_Treino,11061,21,80.00,3.373432,1
Labirinto_Treino,11062,5,96.00,62.171000,1
Labirinto_Treino,11063,38,51.00,-14.859770,1
Labirinto_Treino,11064,28,73.00,-3.603529,1
Labirinto_Treino,11065,23,78.00,0.832480,1
Labirinto_Treino,11066,26,75.00,-2.103122,1
Labirinto_Treino,11067,9,92.00,37.351393,1
Labirinto_Treino,11068,11,90.00,28.354628,1
Labirinto_Treino,11069,26,75.00,-2.103122,1
Labirinto_Treino,11070,21,76.00,1.651563,1
Labirinto_Treino,11071,12,89.00,24.519166,1
Labirinto_Treino,11072,30,71.00,-4.818858,1
Labirinto_Treino,11073,5,96.00,62.171000,1
Labirinto_Treino,11074,2,99.00,89.000000,1
Labirinto_Treino,11075,10,91.00,32.616254,1
Labirinto_Treino,11076,24,77.00,-0.250768,1
Labirinto_Treino,11077,14,87.00,17.960524,1
Labirinto_Treino,11078,16,85.00,12.648025,1
Labirinto_Treino,11079,6,95.00,54.953900,1
Labirinto_Treino,11080,1,100.00,100.000000,1
Labirinto_Treino,11081,14,87.00,17.960524,1
Labirinto_Treino,11082,32,69.00,-5.803275,1
Labirinto_Treino,11083,5,96.00,62.171000,1
Labirinto_Treino,11084,7,94.00,48.458510,1
Labirinto_Treino,11085,44,53.00,-9.355062,1
Labirinto_Treino,11086,32,61.00,-7.812303,1
Labirinto_Treino,11087,4,97.00,70.190000,1
Labirinto_Treino,11088,20,77.00,3.842623,1
Labirinto_Treino,11089,50,47.00,-9.579433,1
Labirinto_Treino,11090,12,89.00,24.519166,1
Labirinto_Treino,11091,34,63.00,-8.322522,1
Labirinto_Treino,11092,23,78.00,0.832480,1
Labirinto_Treino,11093,15,86.00,15.164472,1
Labirinto_Treino,11094,43,50.00,-12.950111,1
Labirinto_Treino,11095,29,72.00,-4.243176,1
Labirinto_Treino,11096,39,62.00,-7.992720,1
Labirinto_Treino,11097,31,70.00,-5.336973,1
Labirinto_Treino,11098,31,66.00,-6.886655,1
Labirinto_Treino,11099,1,100.00,100.000000,1
Labirinto_Treino,11100,26,71.00,-4.465082,1
Labirinto_Treino,11101,6,95.00,54.953900,1
Labirinto_Treino,11102,26,75.00,-2.103122,1
Labirinto_Treino,11103,27,70.00,-6.132810,1
Labirinto_Treino,11104,34,63.00,-9.516653,1
Labirinto_Treino,11105,16,85.00,12.648025,1
Labirinto_Treino,11106,28,73.00,-3.603529,1
Labirinto_Treino,11107,17,84.00,10.383222,1
Labirinto_Treino,11108,16,85.00,12.648025,1
Labirinto_Treino,11109,29,72.00,-4.243176,1
Labirinto_Treino,11110,51,50.00,-9.433085,1
Labirinto_Treino,11111,15,86.00,15.164472,1
Labirinto_Treino,11112,24,77.00,-0.250768,1
Labirinto_Treino,11113,5,96.00,62.171000,1
Labirinto_Treino,11114,23,78.00,0.832480,1
Labirinto_Treino,11115,13,88.00,21.067249,1
Labirinto_Treino,11116,7,94.00,48.458510,1
Labirinto_Treino,11117,30,59.00,-11.604383,1
Labirinto_Treino,11118,9,92.00,37.351393,1
Labirinto_Treino,11119,27,70.00,-4.614679,1
Labirinto_Treino,11120,1,100.00,100.000000,1
Labirinto_Treino,11121,31,70.00,-5.336973,1
Labirinto_Treino,11122,27,74.00,-2.892810,1
Labirinto_Treino,11123,31,70.00,-5.336973,1
Labirinto_Treino,11124,13,88.00,21.067249,1
Labirinto_Treino,11125,56,29.00,-13.049081,1
Labirinto_Treino,11126,40,57.00,-9.915316,1
Labirinto_Treino,11127,1,100.00,100.000000,1
Labirinto_Treino,11128,5,96.00,62.171000,1
Labirinto_Treino,11129,15,86.00,15.164472,1
Labirinto_Treino,11130,3,98.00,79.100000,1
Labirinto_Treino,11131,46,51.00,-13.039924,1
Labirinto_Treino,11132,33,68.00,-6.222948,1
Labirinto_Treino,11133,22,79.00,2.036089,1
Labirinto_Treino,11134,1,100.00,100.000000,1
Labirinto_Treino,11135,21,80.00,3.373432,1
Labirinto_Treino,11136,4,97.00,70.190000,1
Labirinto_Treino,11137,20,81.00,4.859369,1
Labirinto_Treino,11138,14,87.00,17.960524,1
Labirinto_Treino,11139,6,95.00,54.953900,1
Labirinto_Treino,11140,13,88.00,21.067249,1
Labirinto_Treino,11141,3,98.00,79.100000,1
Labirinto_Treino,11142,9,92.00,37.351393,1
Labirinto_Treino,11143,29,72.00,-4.243176,1
Labirinto_Treino,11144,6,95.00,54.953900,1
Labirinto_Treino,11145,6,95.00,54.953900,1
Labirinto_Treino,11146,28,69.00,-5.729293,1
Labirinto_Treino,11147,10,91.00,32.616254,1
Labirinto_Treino,11148,7,94.00,48.458510,1
Labirinto_Treino,11149,21,80.00,3.373432,1
Labirinto_Treino,11150,31,70.00,-5.336973,1
Labirinto_Treino,11151,23,78.00,0.832480,1
Labirinto_Treino,11152,8,93.00,42.612659,1
Labirinto_Treino,11153,10,91.00,32.616254,1
Labirinto_Treino,11154,59,34.00,-11.494598,1
Labirinto_Treino,11155,32,65.00,-9.043275,1
Labirinto_Treino,11156,16,85.00,12.648025,1
Labirinto_Treino,11157,23,78.00,0.832480,1
Labirinto_Treino,11158,30,71.00,-4.818858,1
Labirinto_Treino,11159,11,90.00,28.354628,1
Labirinto_Treino,11160,7,94.00,48.458510,1
Labirinto_Treino,11161,15,86.00,15.164472,1
Labirinto_Treino,11162,39,62.00,-7.992720,1
Labirinto_Treino,11163,16,85.00,12.648025,1
Labirinto_Treino,11164,13,84.00,19.672535,1
Labirinto_Treino,11165,5,96.00,62.171000,1
Labirinto_Treino,11166,48,49.00,-9.576856,1
Labirinto_Treino,11167,24,77.00,-0.250768,1
Labirinto_Treino,11168,32,65.00,-7.352957,1
Labirinto_Treino,11169,15,86.00,15.164472,1
Labirinto_Treino,11170,32,65.00,-8.719275,1
Labirinto_Treino,11171,28,69.00,-5.729293,1
Labirinto_Treino,11172,10,91.00,32.616254,1
Labirinto_Treino,11173,6,95.00,54.953900,1
Labirinto_Treino,11174,11,90.00,28.354628,1
Labirinto_Treino,11175,21,80.00,3.373432,1
Labirinto_Treino,11176,50,47.00,-9.443086,1
Labirinto_Treino,11177,30,67.00,-5.485946,1
Labirinto_Treino,11178,38,59.00,-9.895452,1
Labirinto_Treino,11179,12,89.00,24.519166,1
Labirinto_Treino,11180,10,91.00,32.616254,1
Labirinto_Treino,11181,59,30.00,-14.225806,1
Labirinto_Treino,11182,8,93.00,42.612659,1
Labirinto_Treino,11183,17,84.00,10.383222,1
Labirinto_Treino,11184,10,91.00,32.616254,1
Labirinto_Treino,11185,15,86.00,15.164472,1
Labirinto_Treino,11186,12,89.00,24.519166,1
Labirinto_Treino,11187,25,68.00,-8.065691,1
Labirinto_Treino,11188,14,87.00,17.960524,1
Labirinto_Treino,11189,5,96.00,62.171000,1
Labirinto_Treino,11190,47,50.00,-10.857800,1
Labirinto_Treino,11191,4,97.00,70.190000,1
Labirinto_Treino,11192,24,77.00,-0.250768,1
Labirinto_Treino,11193,8,93.00,42.612659,1
Labirinto_Treino,11194,19,82.00,6.510410,1
Labirinto_Treino,11195,34,67.00,-6.600653,1
Labirinto_Treino,11196,17,84.00,10.383222,1
Labirinto_Treino,11197,3,98.00,79.100000,1
Labirinto_Treino,11198,5,96.00,62.171000,1
Labirinto_Treino,11199,111,-50.00,-13.460468,1
Labirinto_Treino,11200,2,99.00,89.000000,1
Labirinto_Treino,11201,10,91.00,32.616254,1
Labirinto_Treino,11202,3,98.00,79.100000,1
Labirinto_Treino,11203,10,91.00,32.616254,1
Labirinto_Treino,11204,29,72.00,-4.243176,1
Labirinto_Treino,11205,11,90.00,28.354628,1
Labirinto_Treino,11206,8,93.00,42.612659,1
Labirinto_Treino,11207,14,87.00,17.960524,1
Labirinto_Treino,11208,7,94.00,48.458510,1
Labirinto_Treino,11209,13,88.00,21.067249,1
Labirinto_Treino,11210,10,91.00,32.616254,1
Labirinto_Treino,11211,10,91.00,32.616254,1
Labirinto_Treino,11212,10,91.00,32.616254,1
Labirinto_Treino,11213,28,69.00,-6.227929,1
Labirinto_Treino,11214,7,94.00,48.458510,1
Labirinto_Treino,11215,20,81.00,4.859369,1
Labirinto_Treino,11216,17,84.00,10.383222,1
Labirinto_Treino,11217,12,89.00,24.519166,1
Labirinto_Treino,11218,27,70.00,-6.132810,1
Labirinto_Treino,11219,32,69.00,-5.803275,1
Labirinto_Treino,11220,10,91.00,32.616254,1
Labirinto_Treino,11221,10,91.00,32.616254,1
Labirinto_Treino,11222,35,62.00,-8.070306,1
Labirinto_Treino,11223,3,98.00,79.100000,1
Labirinto_Treino,11224,9,92.00,37.351393,1
Labirinto_Treino,11225,9,92.00,37.351393,1
Labirinto_Treino,11226,37,56.00,-8.516163,1
Labirinto_Treino,11227,1,100.00,100.000000,1
Labirinto_Treino,11228,7,94.00,48.458510,1
Labirinto_Treino,11229,24,77.00,-0.250768,1
Labirinto_Treino,11230,31,70.00,-5.336973,1
Labirinto_Treino,11231,27,74.00,-2.892810,1
Labirinto_Treino,11232,77,-8.00,-12.043548,1
Labirinto_Treino,11233,31,70.00,-5.336973,1
Labirinto_Treino,11234,12,89.00,24.519166,1
Labirinto_Treino,11235,2,99.00,89.000000,1
Labirinto_Treino,11236,15,82.00,14.034754,1
Labirinto_Treino,11237,2,99.00,89.000000,1
Labirinto_Treino,11238,11,90.00,28.354628,1
Labirinto_Treino,11239,4,97.00,70.190000,1
Labirinto_Treino,11240,6,95.00,54.953900,1
Labirinto_Treino,11241,11,90.00,28.354628,1
Labirinto_Treino,11242,50,51.00,-9.370094,1
Labirinto_Treino,11243,1,100.00,100.000000,1
Labirinto_Treino,11244,15,86.00,15.164472,1
Labirinto_Treino,11245,3,98.00,79.100000,1
Labirinto_Treino,11246,21,80.00,3.373432,1
Labirinto_Treino,11247,1,100.00,100.000000,1
Labirinto_Treino,11248,6,95.00,54.953900,1
Labirinto_Treino,11249,27,74.00,-2.892810,1
Labirinto_Treino,11250,21,80.00,3.373432,1
Labirinto_Treino,11251,1,100.00,100.000000,1
Labirinto_Treino,11252,8,93.00,42.612659,1
Labirinto_Treino,11253,26,75.00,-2.103122,1
Labirinto_Treino,11254,29,72.00,-4.243176,1
Labirinto_Treino,11255,51,50.00,-9.433085,1
Labirinto_Treino,11256,29,68.00,-4.597694,1
Labirinto_Treino,11257,37,60.00,-11.521876,1
Labirinto_Treino,11258,13,88.00,21.067249,1
Labirinto_Treino,11259,12,89.00,24.519166,1
Labirinto_Treino,11260,1,100.00,100.000000,1
Labirinto_Treino,11261,3,98.00,79.100000,1
Labirinto_Treino,11262,8,89.00,40.250699,1
Labirinto_Treino,11263,4,97.00,70.190000,1
Labirinto_Treino,11264,12,89.00,24.519166,1
Labirinto_Treino,11265,2,99.00,89.000000,1
Labirinto_Treino,11266,19,78.00,5.115696,1
Labirinto_Treino,11267,23,78.00,0.832480,1
Labirinto_Treino,11268,24,77.00,-0.250768,1
Labirinto_Treino,11269,6,95.00,54.953900,1
Labirinto_Treino,11270,2,99.00,89.000000,1
Labirinto_Treino,11271,4,97.00,70.190000,1
Labirinto_Treino,11272,37,56.00,-9.844123,1
Labirinto_Treino,11273,5,96.00,62.171000,1
Labirinto_Treino,11274,39,58.00,-8.251163,1
Labirinto_Treino,11275,14,87.00,17.960524,1
Labirinto_Treino,11276,40,61.00,-8.193448,1
Labirinto_Treino,11277,25,76.00,-1.225691,1
Labirinto_Treino,11278,26,75.00,-2.103122,1
Labirinto_Treino,11279,1,100.00,100.000000,1
Labirinto_Treino,11280,19,82.00,6.510410,1
Labirinto_Treino,11281,3,98.00,79.100000,1
Labirinto_Treino,11282,22,75.00,-1.963911,1
Labirinto_Treino,11283,32,69.00,-5.803275,1
Labirinto_Treino,11284,15,86.00,15.164472,1
Labirinto_Treino,11285,18,83.00,8.344900,1
Labirinto_Treino,11286,26,75.00,-2.103122,1
Labirinto_Treino,11287,23,78.00,0.832480,1
Labirinto_Treino,11288,31,66.00,-7.698933,1
Labirinto_Treino,11289,28,73.00,-3.603529,1
Labirinto_Treino,11290,13,84.00,19.812007,1
Labirinto_Treino,11291,31,70.00,-5.336973,1
Labirinto_Treino,11292,33,68.00,-6.222948,1
Labirinto_Treino,11293,31,70.00,-5.336973,1
Labirinto_Treino,11294,2,99.00,89.000000,1
Labirinto_Treino,11295,27,74.00,-2.892810,1
Labirinto_Treino,11296,34,63.00,-8.322522,1
Labirinto_Treino,11297,24,77.00,-0.250768,1
Labirinto_Treino,11298,6,95.00,54.953900,1
Labirinto_Treino,11299,12,89.00,24.519166,1
Labirinto_Treino,11300,1,100.00,100.000000,1
Labirinto_Treino,11301,11,90.00,28.354628,1
Labirinto_Treino,11302,12,89.00,24.519166,1
Labirinto_Treino,11303,40,57.00,-10.555408,1
Labirinto_Treino,11304,15,86.00,15.164472,1
Labirinto_Treino,11305,23,78.00,0.832480,1
Labirinto_Treino,11306,12,89.00,24.519166,1
Labirinto_Treino,11307,7,94.00,48.458510,1
Labirinto_Treino,11308,17,84.00,10.383222,1
Labirinto_Treino,11309,7,94.00,48.458510,1
Labirinto_Treino,11310,38,55.00,-10.450714,1
Labirinto_Treino,11311,6,95.00,54.953900,1
Labirinto_Treino,11312,46,55.00,-9.039924,1
Labirinto_Treino,11313,32,69.00,-5.803275,1
Labirinto_Treino,11314,23,78.00,0.832480,1
Labirinto_Treino,11315,10,91.00,32.616254,1
Labirinto_Treino,11316,39,62.00,-7.992720,1
Labirinto_Treino,11317,19,82.00,6.510410,1
Labirinto_Treino,11318,36,65.00,-7.246529,1
Labirinto_Treino,11319,16,85.00,12.648025,1
Labirinto_Treino,11320,29,68.00,-6.368940,1
Labirinto_Treino,11321,18,83.00,8.344900,1
Labirinto_Treino,11322,20,81.00,4.859369,1
Labirinto_Treino,11323,22,79.00,2.036089,1
Labirinto_Treino,11324,22,79.00,2.036089,1
Labirinto_Treino,11325,29,72.00,-4.243176,1
Labirinto_Treino,11326,18,83.00,8.344900,1
Labirinto_Treino,11327,4,97.00,70.190000,1
Labirinto_Treino,11328,8,93.00,42.612659,1
Labirinto_Treino,11329,14,87.00,17.960524,1
Labirinto_Treino,11330,20,81.00,4.859369,1
Labirinto_Treino,11331,14,87.00,17.960524,1
Labirinto_Treino,11332,29,68.00,-6.368940,1
Labirinto_Treino,11333,5,96.00,62.171000,1
Labirinto_Treino,11334,17,84.00,10.383222,1
Labirinto_Treino,11335,5,96.00,62.171000,1
Labirinto_Treino,11336,16,85.00,12.648025,1
Labirinto_Treino,11337,36,65.00,-7.246529,1
Labirinto_Treino,11338,7,94.00,48.458510,1
Labirinto_Treino,11339,22,75.00,-0.089675,1
Labirinto_Treino,11340,32,69.00,-5.803275,1
Labirinto_Treino,11341,31,70.00,-5.336973,1
Labirinto_Treino,11342,8,93.00,42.612659,1
Labirinto_Treino,11343,9,92.00,37.351393,1
Labirinto_Treino,11344,13,88.00,21.067249,1
Labirinto_Treino,11345,1,100.00,100.000000,1
Labirinto_Treino,11346,58,27.00,-14.166752,1
Labirinto_Treino,11347,16,81.00,8.648025,1
Labirinto_Treino,11348,51,50.00,-9.433085,1
Labirinto_Treino,11349,45,56.00,-8.933249,1
Labirinto_Treino,11350,25,72.00,-4.465691,1
